,OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
8046,8/20/2016,7/26/2003,SO52842,385,24612,9,1,1
8047,8/20/2016,4/22/2003,SO52844,214,11998,9,2,1
8048,8/20/2016,5/13/2003,SO52844,578,11998,9,1,1
8049,8/20/2016,6/5/2003,SO52846,362,11382,7,1,1
8050,8/20/2016,6/7/2003,SO52858,536,23406,1,1,2
8051,8/20/2016,5/20/2003,SO52865,528,15742,4,1,2
8052,8/20/2016,5/13/2003,SO52865,220,15742,4,2,1
8053,8/20/2016,5/8/2003,SO52864,477,17016,4,1,2
8054,8/20/2016,6/22/2003,SO52864,214,17016,4,2,1
8055,8/20/2016,7/29/2003,SO52864,232,17016,4,3,1
8056,8/20/2016,8/3/2003,SO52864,481,17016,4,4,1
8057,8/20/2016,5/7/2003,SO52876,223,13856,4,3,2
8058,8/20/2016,5/29/2003,SO52876,485,13856,4,2,1
8059,8/20/2016,6/21/2003,SO52876,590,13856,4,1,1
8060,8/20/2016,7/13/2003,SO52879,215,22327,1,2,1
8061,8/20/2016,7/25/2003,SO52879,606,22327,1,1,1
8062,8/20/2016,5/5/2003,SO52845,530,14058,9,3,2
8063,8/20/2016,7/16/2003,SO52845,541,14058,9,2,2
8064,8/20/2016,6/14/2003,SO52845,220,14058,9,4,1
8065,8/20/2016,5/21/2003,SO52845,560,14058,9,1,1
8066,8/20/2016,4/24/2003,SO52878,215,24521,1,2,1
8067,8/20/2016,4/25/2003,SO52878,575,24521,1,1,1
8068,8/20/2016,7/13/2003,SO52855,483,23861,1,2,1
8069,8/20/2016,7/3/2003,SO52855,540,23861,1,1,1
8070,8/20/2016,4/22/2003,SO52877,528,16675,9,3,3
8071,8/20/2016,5/6/2003,SO52877,480,16675,9,4,2
8072,8/20/2016,5/24/2003,SO52877,536,16675,9,2,2
8073,8/20/2016,5/27/2003,SO52877,590,16675,9,1,1
8074,8/20/2016,7/4/2003,SO52860,480,23130,4,2,2
8075,8/20/2016,4/26/2003,SO52860,536,23130,4,1,2
8076,8/20/2016,5/20/2003,SO52848,476,22064,9,1,1
8077,8/20/2016,5/15/2003,SO52843,381,24614,9,1,1
8078,8/20/2016,7/25/2003,SO52852,215,11931,4,1,1
8079,8/20/2016,7/4/2003,SO52852,226,11931,4,2,1
8080,8/20/2016,5/27/2003,SO52873,485,15826,6,3,3
8081,8/20/2016,8/3/2003,SO52873,472,15826,6,2,1
8082,8/20/2016,4/25/2003,SO52873,537,15826,6,1,1
8083,8/20/2016,6/10/2003,SO52850,223,17082,8,2,1
8084,8/20/2016,8/3/2003,SO52850,580,17082,8,1,1
8085,8/20/2016,5/13/2003,SO52863,223,19010,4,2,2
8086,8/20/2016,4/22/2003,SO52863,476,19010,4,1,1
8087,8/20/2016,5/18/2003,SO52861,480,23046,1,3,2
8088,8/20/2016,6/3/2003,SO52861,528,23046,1,1,2
8089,8/20/2016,7/11/2003,SO52861,536,23046,1,2,2
8090,8/20/2016,5/3/2003,SO52874,485,12906,1,1,3
8091,8/20/2016,7/20/2003,SO52847,477,24469,9,1,2
8092,8/20/2016,5/15/2003,SO52847,215,24469,9,2,1
8093,8/20/2016,5/6/2003,SO52847,466,24469,9,3,1
8094,8/20/2016,6/16/2003,SO52872,480,15922,10,2,2
8095,8/20/2016,4/28/2003,SO52872,484,15922,10,3,2
8096,8/20/2016,6/10/2003,SO52872,530,15922,10,1,2
8097,8/20/2016,7/10/2003,SO52871,539,19392,10,1,2
8098,8/20/2016,7/5/2003,SO52871,480,19392,10,2,1
8099,8/20/2016,5/3/2003,SO52859,529,14633,6,1,2
8100,8/20/2016,5/5/2003,SO52859,220,14633,6,3,1
8101,8/20/2016,6/7/2003,SO52859,540,14633,6,2,1
8102,8/20/2016,6/29/2003,SO52841,464,18296,9,5,2
8103,8/20/2016,7/7/2003,SO52841,529,18296,9,3,2
8104,8/20/2016,4/24/2003,SO52841,214,18296,9,4,1
8105,8/20/2016,6/22/2003,SO52841,379,18296,9,1,1
8106,8/20/2016,7/18/2003,SO52841,540,18296,9,2,1
8107,8/20/2016,7/23/2003,SO52857,536,23140,1,1,2
8108,8/20/2016,6/25/2003,SO52857,481,23140,1,2,1
8109,8/20/2016,5/7/2003,SO52854,529,24297,4,1,3
8110,8/20/2016,7/12/2003,SO52854,480,24297,4,3,2
8111,8/20/2016,5/11/2003,SO52854,540,24297,4,2,1
8112,8/20/2016,7/1/2003,SO52869,480,21525,10,3,3
8113,8/20/2016,7/31/2003,SO52869,528,21525,10,1,2
8114,8/20/2016,6/3/2003,SO52869,535,21525,10,2,2
8115,8/21/2016,7/16/2003,SO52883,223,12046,4,1,1
8116,8/21/2016,5/16/2003,SO52899,478,23252,4,1,2
8117,8/21/2016,5/2/2003,SO52899,477,23252,4,2,1
8118,8/21/2016,7/18/2003,SO52898,223,22345,4,3,2
8119,8/21/2016,7/15/2003,SO52898,478,22345,4,1,2
8120,8/21/2016,5/13/2003,SO52898,487,22345,4,2,1
8121,8/21/2016,7/12/2003,SO52900,477,13318,6,2,2
8122,8/21/2016,5/29/2003,SO52900,478,13318,6,1,2
8123,8/21/2016,5/26/2003,SO52900,490,13318,6,3,1
8124,8/21/2016,5/19/2003,SO52921,214,13862,4,2,1
8125,8/21/2016,5/2/2003,SO52921,588,13862,4,1,1
8126,8/21/2016,5/20/2003,SO52923,477,21619,4,3,2
8127,8/21/2016,7/5/2003,SO52923,479,21619,4,2,2
8128,8/21/2016,6/27/2003,SO52923,480,21619,4,4,2
8129,8/21/2016,7/8/2003,SO52923,604,21619,4,1,1
8130,8/21/2016,7/27/2003,SO52884,539,14518,9,2,3
8131,8/21/2016,4/27/2003,SO52884,529,14518,9,1,2
8132,8/21/2016,5/16/2003,SO52884,214,14518,9,3,1
8133,8/21/2016,6/12/2003,SO52894,539,29249,1,1,1
8134,8/21/2016,8/3/2003,SO52891,491,24103,8,2,1
8135,8/21/2016,6/19/2003,SO52891,583,24103,8,1,1
8136,8/21/2016,6/15/2003,SO52889,220,18267,9,1,1
8137,8/21/2016,6/27/2003,SO52929,223,25640,8,3,2
8138,8/21/2016,7/10/2003,SO52929,214,25640,8,2,1
8139,8/21/2016,7/17/2003,SO52929,574,25640,8,1,1
8140,8/21/2016,6/3/2003,SO52911,480,26838,7,3,3
8141,8/21/2016,5/2/2003,SO52911,530,26838,7,1,2
8142,8/21/2016,8/4/2003,SO52911,541,26838,7,2,2
8143,8/21/2016,6/27/2003,SO52919,375,16232,1,1,1
8144,8/21/2016,6/15/2003,SO52919,540,16232,1,2,1
8145,8/21/2016,5/3/2003,SO52918,485,11865,4,2,2
8146,8/21/2016,7/27/2003,SO52918,229,11865,4,3,1
8147,8/21/2016,5/15/2003,SO52918,537,11865,4,1,1
8148,8/21/2016,4/27/2003,SO52905,528,14703,8,1,2
8149,8/21/2016,6/6/2003,SO52905,480,14703,8,3,1
8150,8/21/2016,6/19/2003,SO52905,537,14703,8,2,1
8151,8/21/2016,6/7/2003,SO52885,528,16611,9,2,2
8152,8/21/2016,5/30/2003,SO52885,484,16611,9,3,1
8153,8/21/2016,7/12/2003,SO52885,536,16611,9,1,1
8154,8/21/2016,7/4/2003,SO52901,477,13206,6,2,2
8155,8/21/2016,5/3/2003,SO52901,478,13206,6,1,2
8156,8/21/2016,5/4/2003,SO52901,487,13206,6,3,1
8157,8/21/2016,7/25/2003,SO52893,462,11507,6,2,2
8158,8/21/2016,7/29/2003,SO52893,529,11507,6,1,2
8159,8/21/2016,5/3/2003,SO52896,466,24429,1,5,2
8160,8/21/2016,5/22/2003,SO52896,529,24429,1,2,2
8161,8/21/2016,7/4/2003,SO52896,214,24429,1,3,1
8162,8/21/2016,7/16/2003,SO52896,226,24429,1,4,1
8163,8/21/2016,4/26/2003,SO52896,540,24429,1,1,1
8164,8/21/2016,7/25/2003,SO52902,476,19643,1,1,1
8165,8/21/2016,6/26/2003,SO52902,489,19643,1,2,1
8166,8/21/2016,4/24/2003,SO52888,528,24894,9,1,1
8167,8/21/2016,5/8/2003,SO52916,528,11950,4,1,2
8168,8/21/2016,7/6/2003,SO52916,215,11950,4,3,1
8169,8/21/2016,7/2/2003,SO52916,537,11950,4,2,1
8170,8/21/2016,5/21/2003,SO52892,226,16942,7,2,1
8171,8/21/2016,7/10/2003,SO52892,581,16942,7,1,1
8172,8/21/2016,7/12/2003,SO52928,479,21048,7,3,2
8173,8/21/2016,5/6/2003,SO52928,466,21048,7,4,1
8174,8/21/2016,6/2/2003,SO52928,477,21048,7,2,1
8175,8/21/2016,8/6/2003,SO52928,604,21048,7,1,1
8176,8/21/2016,5/7/2003,SO52910,529,24855,8,2,3
8177,8/21/2016,6/4/2003,SO52910,538,24855,8,1,2
8178,8/21/2016,6/14/2003,SO52908,539,18017,8,1,2
8179,8/21/2016,6/20/2003,SO52915,528,11884,1,2,2
8180,8/21/2016,7/29/2003,SO52915,214,11884,1,3,1
8181,8/21/2016,5/15/2003,SO52915,537,11884,1,1,1
8182,8/21/2016,6/14/2003,SO52897,480,23109,1,3,2
8183,8/21/2016,7/10/2003,SO52897,528,23109,1,2,2
8184,8/21/2016,5/23/2003,SO52897,536,23109,1,1,2
8185,8/21/2016,5/7/2003,SO52895,528,26493,1,2,3
8186,8/21/2016,6/8/2003,SO52895,535,26493,1,1,2
8187,8/21/2016,5/12/2003,SO52895,215,26493,1,3,1
8188,8/21/2016,4/24/2003,SO52926,479,21024,7,2,3
8189,8/21/2016,4/27/2003,SO52926,477,21024,7,3,2
8190,8/21/2016,7/10/2003,SO52926,482,21024,7,4,2
8191,8/21/2016,5/25/2003,SO52926,584,21024,7,1,1
8192,8/21/2016,5/20/2003,SO52903,477,16802,1,1,2
8193,8/21/2016,7/19/2003,SO52903,482,16802,1,2,2
8194,8/21/2016,7/10/2003,SO52890,490,24206,8,2,1
8195,8/21/2016,5/17/2003,SO52890,580,24206,8,1,1
8196,8/21/2016,5/23/2003,SO52909,529,25788,8,1,3
8197,8/21/2016,7/6/2003,SO52909,538,25788,8,2,2
8198,8/21/2016,5/23/2003,SO52909,215,25788,8,3,1
8199,8/21/2016,7/2/2003,SO52917,485,17657,6,1,2
8200,8/21/2016,5/9/2003,SO52917,490,17657,6,2,1
8201,8/21/2016,7/28/2003,SO52906,528,17806,8,2,3
8202,8/21/2016,6/21/2003,SO52906,535,17806,8,1,2
8203,8/21/2016,5/5/2003,SO52906,220,17806,8,3,1
8204,8/21/2016,4/25/2003,SO52914,528,11882,1,1,2
8205,8/21/2016,6/30/2003,SO52914,537,11882,1,2,1
8206,8/21/2016,6/2/2003,SO52927,606,25646,10,1,1
8207,8/21/2016,5/17/2003,SO52886,485,16927,9,1,2
8208,8/21/2016,5/14/2003,SO52886,482,16927,9,2,1
8209,8/21/2016,8/5/2003,SO52922,528,12071,4,2,2
8210,8/21/2016,7/20/2003,SO52922,220,12071,4,4,1
8211,8/21/2016,5/31/2003,SO52922,352,12071,4,1,1
8212,8/21/2016,7/20/2003,SO52922,537,12071,4,3,1
8213,8/21/2016,7/31/2003,SO52912,485,11023,4,3,2
8214,8/21/2016,6/6/2003,SO52912,528,11023,4,2,2
8215,8/21/2016,7/1/2003,SO52912,490,11023,4,4,1
8216,8/21/2016,4/25/2003,SO52912,537,11023,4,1,1
8217,8/21/2016,6/23/2003,SO52913,530,27807,7,1,2
8218,8/21/2016,6/24/2003,SO52887,482,21565,9,3,3
8219,8/21/2016,7/4/2003,SO52887,528,21565,9,2,3
8220,8/21/2016,5/7/2003,SO52887,537,21565,9,1,1
8221,8/21/2016,5/29/2003,SO52920,214,20210,1,2,1
8222,8/21/2016,7/7/2003,SO52920,371,20210,1,1,1
8223,8/21/2016,7/3/2003,SO52907,223,28498,7,1,2
8224,8/21/2016,7/20/2003,SO52907,474,28498,7,2,1
8225,8/21/2016,6/6/2003,SO52924,220,19533,4,2,1
8226,8/21/2016,6/4/2003,SO52924,389,19533,4,1,1
8227,8/21/2016,7/2/2003,SO52904,528,16013,1,1,2
8228,8/21/2016,7/25/2003,SO52904,215,16013,1,2,1
8229,8/21/2016,5/29/2003,SO52904,226,16013,1,3,1
8230,8/22/2016,8/5/2003,SO52934,490,11714,4,1,1
8231,8/22/2016,6/28/2003,SO52944,529,16936,7,2,2
8232,8/22/2016,6/8/2003,SO52944,539,16936,7,1,2
8233,8/22/2016,7/31/2003,SO52944,214,16936,7,3,1
8234,8/22/2016,6/6/2003,SO52933,223,11059,9,3,2
8235,8/22/2016,7/4/2003,SO52933,477,11059,9,2,2
8236,8/22/2016,6/4/2003,SO52933,479,11059,9,1,2
8237,8/22/2016,5/27/2003,SO52933,489,11059,9,4,1
8238,8/22/2016,5/17/2003,SO52953,223,12593,10,1,2
8239,8/22/2016,6/21/2003,SO52938,235,21234,4,2,1
8240,8/22/2016,7/7/2003,SO52938,474,21234,4,1,1
8241,8/22/2016,5/16/2003,SO52945,477,19056,7,2,2
8242,8/22/2016,5/10/2003,SO52945,484,19056,7,3,2
8243,8/22/2016,7/9/2003,SO52945,535,19056,7,1,2
8244,8/22/2016,7/23/2003,SO52957,220,11162,4,2,1
8245,8/22/2016,6/19/2003,SO52957,358,11162,4,1,1
8246,8/22/2016,5/22/2003,SO52932,480,14312,9,2,2
8247,8/22/2016,6/29/2003,SO52932,530,14312,9,1,2
8248,8/22/2016,7/21/2003,SO52935,539,29228,4,1,2
8249,8/22/2016,7/2/2003,SO52941,223,18449,6,2,2
8250,8/22/2016,6/4/2003,SO52941,485,18449,6,1,2
8251,8/22/2016,5/29/2003,SO52936,477,21500,1,2,2
8252,8/22/2016,7/10/2003,SO52936,478,21500,1,1,2
8253,8/22/2016,6/13/2003,SO52936,484,21500,1,3,1
8254,8/22/2016,8/2/2003,SO52948,538,27176,8,1,1
8255,8/22/2016,5/30/2003,SO52951,485,13235,1,1,2
8256,8/22/2016,7/18/2003,SO52951,220,13235,1,2,1
8257,8/22/2016,6/8/2003,SO52937,475,19703,4,1,1
8258,8/22/2016,5/20/2003,SO52949,223,14799,10,3,2
8259,8/22/2016,6/24/2003,SO52949,530,14799,10,2,2
8260,8/22/2016,8/7/2003,SO52949,232,14799,10,4,1
8261,8/22/2016,6/21/2003,SO52949,541,14799,10,1,1
8262,8/22/2016,7/31/2003,SO52930,381,24608,9,1,1
8263,8/22/2016,5/22/2003,SO52960,477,21649,4,3,2
8264,8/22/2016,6/20/2003,SO52960,479,21649,4,2,2
8265,8/22/2016,7/22/2003,SO52960,604,21649,4,1,1
8266,8/22/2016,5/3/2003,SO52931,484,11866,4,1,2
8267,8/22/2016,5/25/2003,SO52961,480,21646,4,3,2
8268,8/22/2016,7/9/2003,SO52961,538,21646,4,2,2
8269,8/22/2016,7/26/2003,SO52961,605,21646,4,1,1
8270,8/22/2016,7/30/2003,SO52946,223,28542,7,2,2
8271,8/22/2016,4/30/2003,SO52946,474,28542,7,1,1
8272,8/22/2016,7/26/2003,SO52943,226,13568,7,2,1
8273,8/22/2016,5/22/2003,SO52943,474,13568,7,1,1
8274,8/22/2016,6/28/2003,SO52962,584,22287,4,1,1
8275,8/22/2016,6/18/2003,SO52954,484,14081,4,2,2
8276,8/22/2016,5/19/2003,SO52954,373,14081,4,1,1
8277,8/22/2016,6/21/2003,SO52952,226,12639,7,1,1
8278,8/22/2016,6/29/2003,SO52955,373,16235,4,1,1
8279,8/22/2016,8/2/2003,SO52958,220,28770,1,2,1
8280,8/22/2016,4/30/2003,SO52958,585,28770,1,1,1
8281,8/22/2016,5/29/2003,SO52947,477,24064,10,1,2
8282,8/22/2016,4/26/2003,SO52942,528,16039,8,1,2
8283,8/22/2016,5/17/2003,SO52959,354,11459,9,1,1
8284,8/22/2016,5/27/2003,SO52959,480,11459,9,2,1
8285,8/22/2016,7/24/2003,SO52956,358,11317,1,1,1
8286,8/22/2016,6/29/2003,SO52939,477,18530,1,1,2
8287,8/22/2016,7/21/2003,SO52939,487,18530,1,2,1
8288,8/22/2016,4/30/2003,SO52939,490,18530,1,3,1
8289,8/22/2016,6/22/2003,SO52950,528,11832,1,1,2
8290,8/22/2016,7/9/2003,SO52950,214,11832,1,3,1
8291,8/22/2016,5/28/2003,SO52950,537,11832,1,2,1
8292,8/23/2016,7/31/2003,SO52997,535,18963,1,2,1
8293,8/23/2016,5/26/2003,SO52997,595,18963,1,1,1
8294,8/23/2016,6/1/2003,SO52966,362,11351,10,1,1
8295,8/23/2016,5/24/2003,SO53001,606,21022,7,1,1
8296,8/23/2016,7/20/2003,SO52967,477,11353,10,2,2
8297,8/23/2016,5/16/2003,SO52967,478,11353,10,3,2
8298,8/23/2016,6/6/2003,SO52967,362,11353,10,1,1
8299,8/23/2016,5/27/2003,SO52968,220,11212,6,1,1
8300,8/23/2016,7/17/2003,SO53002,214,14939,8,2,1
8301,8/23/2016,6/6/2003,SO53002,576,14939,8,1,1
8302,8/23/2016,8/1/2003,SO52964,223,23412,9,4,2
8303,8/23/2016,7/12/2003,SO52964,477,23412,9,3,2
8304,8/23/2016,7/14/2003,SO52964,479,23412,9,2,2
8305,8/23/2016,6/23/2003,SO52964,383,23412,9,1,1
8306,8/23/2016,6/10/2003,SO52989,529,23937,8,1,2
8307,8/23/2016,8/2/2003,SO52989,214,23937,8,2,1
8308,8/23/2016,7/1/2003,SO52995,462,12938,1,3,2
8309,8/23/2016,6/24/2003,SO52995,485,12938,1,1,2
8310,8/23/2016,6/1/2003,SO52995,220,12938,1,2,1
8311,8/23/2016,5/7/2003,SO52984,477,12183,6,2,2
8312,8/23/2016,8/8/2003,SO52984,478,12183,6,1,2
8313,8/23/2016,5/22/2003,SO52984,214,12183,6,3,1
8314,8/23/2016,5/1/2003,SO52982,528,17385,6,2,2
8315,8/23/2016,6/15/2003,SO52982,536,17385,6,1,2
8316,8/23/2016,4/27/2003,SO52982,215,17385,6,3,1
8317,8/23/2016,7/6/2003,SO52970,536,18286,9,2,3
8318,8/23/2016,6/20/2003,SO52970,528,18286,9,1,2
8319,8/23/2016,8/7/2003,SO52970,220,18286,9,3,1
8320,8/23/2016,7/5/2003,SO52979,529,25435,1,2,3
8321,8/23/2016,6/3/2003,SO52979,540,25435,1,1,1
8322,8/23/2016,5/31/2003,SO52974,223,18197,9,1,2
8323,8/23/2016,4/29/2003,SO52996,485,12793,4,1,2
8324,8/23/2016,7/27/2003,SO52996,214,12793,4,2,1
8325,8/23/2016,7/21/2003,SO52996,473,12793,4,3,1
8326,8/23/2016,5/3/2003,SO52998,466,11528,4,5,3
8327,8/23/2016,5/6/2003,SO52998,478,11528,4,3,3
8328,8/23/2016,5/17/2003,SO52998,477,11528,4,4,2
8329,8/23/2016,6/23/2003,SO52998,485,11528,4,2,2
8330,8/23/2016,6/9/2003,SO52998,354,11528,4,1,1
8331,8/23/2016,6/5/2003,SO52991,223,22492,8,2,2
8332,8/23/2016,7/5/2003,SO52991,477,22492,8,1,2
8333,8/23/2016,6/24/2003,SO52991,490,22492,8,3,1
8334,8/23/2016,7/22/2003,SO52977,530,27293,4,2,3
8335,8/23/2016,4/28/2003,SO52977,541,27293,4,1,2
8336,8/23/2016,6/21/2003,SO52977,487,27293,4,3,1
8337,8/23/2016,6/6/2003,SO52969,480,11965,9,2,3
8338,8/23/2016,7/25/2003,SO52969,535,11965,9,1,2
8339,8/23/2016,5/24/2003,SO52986,528,17705,10,1,2
8340,8/23/2016,5/26/2003,SO52986,535,17705,10,2,2
8341,8/23/2016,7/28/2003,SO52992,529,27806,10,1,2
8342,8/23/2016,5/21/2003,SO53000,474,14102,9,2,1
8343,8/23/2016,5/22/2003,SO53000,587,14102,9,1,1
8344,8/23/2016,6/22/2003,SO52976,529,29268,1,1,2
8345,8/23/2016,5/8/2003,SO52976,220,29268,1,2,1
8346,8/23/2016,5/16/2003,SO52987,223,19920,7,4,2
8347,8/23/2016,6/4/2003,SO52987,529,19920,7,2,2
8348,8/23/2016,6/28/2003,SO52987,539,19920,7,1,2
8349,8/23/2016,5/22/2003,SO52987,489,19920,7,3,1
8350,8/23/2016,7/15/2003,SO52988,478,14782,8,2,2
8351,8/23/2016,7/31/2003,SO52988,485,14782,8,1,2
8352,8/23/2016,6/6/2003,SO52988,214,14782,8,3,1
8353,8/23/2016,8/5/2003,SO52971,490,17243,9,1,1
8354,8/23/2016,7/22/2003,SO52990,480,20588,10,2,1
8355,8/23/2016,5/18/2003,SO52990,535,20588,10,1,1
8356,8/23/2016,5/15/2003,SO52963,229,18273,9,3,1
8357,8/23/2016,5/22/2003,SO52963,375,18273,9,1,1
8358,8/23/2016,6/16/2003,SO52963,540,18273,9,2,1
8359,8/23/2016,8/2/2003,SO52999,360,12113,6,1,1
8360,8/23/2016,4/27/2003,SO52983,478,21787,4,1,2
8361,8/23/2016,6/20/2003,SO52983,480,21787,4,3,2
8362,8/23/2016,5/12/2003,SO52983,477,21787,4,2,1
8363,8/23/2016,6/27/2003,SO52975,486,14307,9,1,1
8364,8/23/2016,5/7/2003,SO52985,473,18094,4,2,1
8365,8/23/2016,4/25/2003,SO52985,477,18094,4,1,1
8366,8/23/2016,4/26/2003,SO52981,536,18871,6,1,2
8367,8/23/2016,6/18/2003,SO52972,223,17302,9,2,2
8368,8/23/2016,5/6/2003,SO52972,232,17302,9,1,1
8369,8/23/2016,6/17/2003,SO52973,235,14678,9,1,1
8370,8/23/2016,6/7/2003,SO53003,377,18303,9,1,1
8371,8/23/2016,6/9/2003,SO53003,479,18303,9,2,1
8372,8/23/2016,5/23/2003,SO52980,529,25102,4,2,2
8373,8/23/2016,6/14/2003,SO52980,220,25102,4,3,1
8374,8/23/2016,5/3/2003,SO52980,540,25102,4,1,1
8375,8/23/2016,7/13/2003,SO52993,529,26865,10,1,2
8376,8/23/2016,6/6/2003,SO52993,483,26865,10,2,1
8377,8/23/2016,8/2/2003,SO52965,220,11492,8,2,1
8378,8/23/2016,6/16/2003,SO52965,352,11492,8,1,1
8379,8/23/2016,8/6/2003,SO52978,541,26691,4,1,3
8380,8/23/2016,6/18/2003,SO52994,530,16193,10,1,2
8381,8/24/2016,5/19/2003,SO53030,478,15498,6,2,3
8382,8/24/2016,5/24/2003,SO53030,477,15498,6,1,2
8383,8/24/2016,5/19/2003,SO53030,214,15498,6,3,1
8384,8/24/2016,7/4/2003,SO53030,466,15498,6,4,1
8385,8/24/2016,6/19/2003,SO53007,223,11530,6,1,3
8386,8/24/2016,5/12/2003,SO53049,535,15561,1,2,3
8387,8/24/2016,4/27/2003,SO53049,480,15561,1,3,2
8388,8/24/2016,6/2/2003,SO53049,591,15561,1,1,1
8389,8/24/2016,4/29/2003,SO53034,223,18346,4,1,2
8390,8/24/2016,7/29/2003,SO53034,477,18346,4,2,1
8391,8/24/2016,6/15/2003,SO53041,480,11566,7,3,2
8392,8/24/2016,7/5/2003,SO53041,530,11566,7,2,2
8393,8/24/2016,7/2/2003,SO53041,541,11566,7,1,2
8394,8/24/2016,8/1/2003,SO53016,223,18259,9,1,2
8395,8/24/2016,4/29/2003,SO53006,478,11395,8,2,2
8396,8/24/2016,7/5/2003,SO53006,354,11395,8,1,1
8397,8/24/2016,8/1/2003,SO53036,535,13698,8,2,3
8398,8/24/2016,5/30/2003,SO53036,480,13698,8,3,1
8399,8/24/2016,5/29/2003,SO53036,528,13698,8,1,1
8400,8/24/2016,5/28/2003,SO53023,529,11277,6,2,2
8401,8/24/2016,5/28/2003,SO53023,214,11277,6,3,1
8402,8/24/2016,5/30/2003,SO53023,540,11277,6,1,1
8403,8/24/2016,5/8/2003,SO53042,480,11277,6,3,2
8404,8/24/2016,5/5/2003,SO53042,528,11277,6,2,2
8405,8/24/2016,7/28/2003,SO53042,537,11277,6,1,1
8406,8/24/2016,5/19/2003,SO53040,538,28410,10,1,2
8407,8/24/2016,6/5/2003,SO53040,215,28410,10,3,1
8408,8/24/2016,5/11/2003,SO53040,529,28410,10,2,1
8409,8/24/2016,5/9/2003,SO53046,485,12979,1,1,2
8410,8/24/2016,6/28/2003,SO53046,486,12979,1,2,1
8411,8/24/2016,5/11/2003,SO53047,477,16887,4,2,2
8412,8/24/2016,5/30/2003,SO53047,479,16887,4,3,2
8413,8/24/2016,7/11/2003,SO53047,487,16887,4,4,1
8414,8/24/2016,5/10/2003,SO53047,583,16887,4,1,1
8415,8/24/2016,6/17/2003,SO53005,220,11493,10,2,1
8416,8/24/2016,5/10/2003,SO53005,362,11493,10,1,1
8417,8/24/2016,5/22/2003,SO53008,484,13962,9,4,2
8418,8/24/2016,7/8/2003,SO53008,528,13962,9,2,2
8419,8/24/2016,6/12/2003,SO53008,535,13962,9,1,2
8420,8/24/2016,5/28/2003,SO53008,480,13962,9,3,1
8421,8/24/2016,6/9/2003,SO53060,477,26743,9,2,2
8422,8/24/2016,7/17/2003,SO53060,479,26743,9,3,2
8423,8/24/2016,4/30/2003,SO53060,214,26743,9,4,1
8424,8/24/2016,5/8/2003,SO53060,606,26743,9,1,1
8425,8/24/2016,7/22/2003,SO53027,529,18758,6,2,2
8426,8/24/2016,5/14/2003,SO53027,540,18758,6,1,1
8427,8/24/2016,7/22/2003,SO53028,480,24317,4,2,3
8428,8/24/2016,8/3/2003,SO53028,540,24317,4,1,1
8429,8/24/2016,7/18/2003,SO53045,477,18758,6,3,3
8430,8/24/2016,8/1/2003,SO53045,478,18758,6,2,3
8431,8/24/2016,7/25/2003,SO53045,485,18758,6,1,2
8432,8/24/2016,7/31/2003,SO53009,539,14857,9,1,2
8433,8/24/2016,4/30/2003,SO53009,490,14857,9,2,1
8434,8/24/2016,6/5/2003,SO53039,529,19177,8,1,3
8435,8/24/2016,7/7/2003,SO53039,215,19177,8,2,1
8436,8/24/2016,7/23/2003,SO53019,466,11738,6,2,2
8437,8/24/2016,7/14/2003,SO53019,529,11738,6,3,2
8438,8/24/2016,8/9/2003,SO53019,538,11738,6,1,2
8439,8/24/2016,5/29/2003,SO53044,223,12602,10,1,2
8440,8/24/2016,5/18/2003,SO53050,462,20199,4,3,3
8441,8/24/2016,6/14/2003,SO53050,214,20199,4,2,1
8442,8/24/2016,6/21/2003,SO53050,373,20199,4,1,1
8443,8/24/2016,6/3/2003,SO53038,535,17640,8,1,1
8444,8/24/2016,5/17/2003,SO53054,477,11837,4,2,2
8445,8/24/2016,5/24/2003,SO53054,478,11837,4,3,2
8446,8/24/2016,5/30/2003,SO53054,220,11837,4,4,1
8447,8/24/2016,5/9/2003,SO53054,362,11837,4,1,1
8448,8/24/2016,5/9/2003,SO53032,474,19778,4,1,1
8449,8/24/2016,6/1/2003,SO53024,529,15526,6,1,3
8450,8/24/2016,6/11/2003,SO53024,464,15526,6,4,2
8451,8/24/2016,7/13/2003,SO53024,214,15526,6,3,1
8452,8/24/2016,8/5/2003,SO53024,540,15526,6,2,1
8453,8/24/2016,5/22/2003,SO53064,529,21601,4,3,3
8454,8/24/2016,6/6/2003,SO53064,538,21601,4,2,2
8455,8/24/2016,6/10/2003,SO53064,464,21601,4,4,1
8456,8/24/2016,8/9/2003,SO53064,584,21601,4,1,1
8457,8/24/2016,7/26/2003,SO53058,541,27777,8,2,3
8458,8/24/2016,6/1/2003,SO53058,480,27777,8,4,2
8459,8/24/2016,6/4/2003,SO53058,530,27777,8,3,2
8460,8/24/2016,6/26/2003,SO53058,570,27777,8,1,1
8461,8/24/2016,5/13/2003,SO53017,223,28967,4,1,2
8462,8/24/2016,4/28/2003,SO53053,220,11816,4,2,1
8463,8/24/2016,6/6/2003,SO53053,352,11816,4,1,1
8464,8/24/2016,6/4/2003,SO53051,476,13870,1,2,1
8465,8/24/2016,6/10/2003,SO53051,589,13870,1,1,1
8466,8/24/2016,7/26/2003,SO53022,530,28003,1,1,3
8467,8/24/2016,4/27/2003,SO53059,214,28309,9,2,1
